"",,,,,,,,MARIA  SP
"",,,,,,,,"RUA BICICLETA, N°1 - VILA"
907,CETOBETA CR C/30G/BUN,,DISLAB,227568,3,000.037.040,13573/2017,22/12/2017
"",,,,,,,,MARIA  SP
908,CETOBETA POM 30G/BUN,,DISLAB,00190761,3,002.145.100,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
909,CETOBETA POM 30G/BUN,,DISLAB,190761,3,2145142,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
910,CETOBETA POM 30G/BUN,,DISLAB,00190761,3,002.145.143,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
911,CETOBETA POM 30G/BUN,,DISLAB,00190761,3,002.145.201,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
912,CETOBETA POM 30G/BUN,,DISLAB,00190761,6,002.145.204,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
913,CETOBETA POM 30G/BUN,,DISLAB,00190761,6,002.145.206,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
914,CETOBETA POM 30G/BUN,DISLAB,00222941,3,002.284.400,13573/2017,22/12/2017,"RUA BICICLETA, N°1 - VILAMARIA  SP"
915,"CETOC+DIP BETAM 20+0,5MG CR30G/EUF",DISLAB,500699A,179,002.066.892,2343/2017,28/6/2017,"ESTRADA DE ITU,N° 1200 - JDALVORADA"
916,"CETOC+DIP BETAM 20+0,5MG POM30G/EUF",DISLAB,496167A,240,002.066.892,2343/2017,28/6/2017,"ESTRADA DE ITU,N° 1200 - JDALVORADA"
917,CETOCONAZOL,TEUTO,586429,8,2.267.660,127/2017,6/1/2017,Porto Alegre/RS
918,CETOCONAZOL,"PRATI, DONADUZZI E CIALTDA",17D75K,25,208489,REDS 2017-014391433-001,04.07.2017,RIBEIRÃO DAS NEVES
919,CETOCONAZOL,PRATI DONADUZZI,17I35D,"450COMPRIMIDOS",149677,12970/2017,"NÃOIDENTIFICADO",NÃO IDENTIFICADO
920,CETOCONAZOL,TEUTO,1047138,8,2.267.204,127/2017,6/1/2017,Porto Alegre/RS
921,CETOCONAZOL,NEO QUIMICA,B16H0726,2,2.267.212,127/2017,6/1/2017,Porto Alegre/RS
"",,,,,*Quantidade,,,
"",,,,,Roubada/,,,*Data do roubo ou
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio
"",,,,,Extraviada,,,
922,,,,,,,,
"",CETOCONAZOL,TEUTO,,2545195,1,2.267.667,127/2017,6/1/2017 Porto Alegre/RS
923,,,,,,,,
"",CETOCONAZOL,NEO QUIMICA,,B16F1233,5,2.267.213,127/2017,6/1/2017 Porto Alegre/RS
"",,PRATI DONADUZZI & CIA,,,,,,
924,CETOCONAZOL 200MG 10 CPS,,,17A92J,4,000061733-1,622-00402/2017,
"",,LTDA,,,,,,
"",,,,,,,,28/7/2017 SANHARÓ/PESQUEIRA
"",CETOCONAZOL 200MG C/10 GEN (+),FARMIX DISTRIBUIDORA DE,,,,,,
925,,,,A0550216,2,939025,M0853-2017-0002228,19/6/2017 Belo Oriente
"",GLO,MEDICAMENTOS EIRELI,,,,,,
"",,,,,,,,AV DR MARCOS ANTONIO
926,CETOCONAZOL 200MG C/10COMP/PLB,DISLAB,,221020,4,001.979.801,8051/2017,15/4/2017
"",,,,,,,,"MACÁRIO DO, N° 1100"
927,CETOCONAZOL 200MG C/30COMP/PLB,DISLAB,,113047,6,002.144.115,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
928,CETOCONAZOL 200MG C/30COMP/PLB,DISLAB,,113047,1,002.145.199,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
"",,FARMIX DISTRIBUIDORA DE,,,,,,
929,CETOCONAZOL 200MG C/30CP PHARL,,,113046,2,939063,M0853-2017-0002228,19/6/2017 Belo Oriente
"",,MEDICAMENTOS EIRELI,,,,,,
"",,,,,*Quantidade,,,
"",,,,,Roubada/,,,*Data do roubo ou
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio
"",,,,,Extraviada,,,
930,CETOCONAZOL 20MG/G CR C/30G/PLB,DISLAB,,110077,6,002.144.115,2627/2017,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
"",,PRATI DONADUZZI & CIA,,,,,,
931,CETOCONAZOL 20MG/G SHAMP 100ML,,,17F24R,3,000061733-1,622-00402/2017,
"",,LTDA,,,,,,
"",,,,,,,,28/7/2017 SANHARÓ/PESQUEIRA
"",,PRATI DONADUZZI & CIA,,,,,,
932,CETOCONAZOL CR 30G,,,17D88Q,6,000061733-1,622-00402/2017,
"",,LTDA,,,,,,
"",,,,,,,,28/7/2017 SANHARÓ/PESQUEIRA
"",CETOCONAZOL SH 20MG/G 100ML  (-),FARMIX DISTRIBUIDORA DE,,,,,,
933,,,,2545207,2,942940,M6880-2017-82878955,27/6/2017 Pouso Alegre
"",TEU,MEDICAMENTOS EIRELI,,,,,,
"",,CRISTÁLIA PRODUTOS,,,,,BOLETIM DE OCORRÊNCIA,
"",,,,,,,,RUA MAESTRO CARDIM N°769 -
934,CETOPROFENO 100 MG IV,QUÍMICOS FARMACÊUTICOS,,17053546,13 CXS,1753412,No 2081/201717a DELEGACIA DE,20/6/2017
"",,,,,,,,BELA VISTA
"",,LTDA.,,,,,POLÍCIA CIVIL DO ESTADO DE POLÍCIA,
"",CETOPROFENO 20MG/ML,,,,,,,rua jardim tamoio n° 1700 - José
935,,Dislab,,3638102,6,001.910.355,1095/2017,16/2/2017
"",C/20ML/TEU,,,,,,,Bonifácio
"",,CRISTÁLIA PRODUTOS,,,,,,
"",CETOPROFENO 50 MG/ML SOL,,,,,,BOLETIM DE OCORRÊNCIA No.581/2017-,"RUA DIANOPOLIS, 100 -"
936,,QUÍMICOS,,16107571,1 CX,1665519,,15/2/2017
"",IM,,,,,,DEL. POLÍCIA PARQUE DA MOOCA,MOOCA
"",,FARMACÊUTICOS LTDA.,,,,,,
"",,CRISTÁLIA PRODUTOS,,,,,BOLETIM DE OCORRÊNCIA,
"",,,,,,,,RUA MAESTRO CARDIM N°769 -
937,CETOPROFENO 50 MG/ML SOL IM,QUÍMICOS FARMACÊUTICOS,,17042534,1 CX,1753463,No 2081/201717a DELEGACIA DE,20/6/2017
"",,,,,,,,BELA VISTA
"",,LTDA.,,,,,POLÍCIA CIVIL DO ESTADO DE POLÍCIA,
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
938,CETOPROFENO 50 MG/ML SOL IM,"CRISTÁLIA PRODUTOSQUÍMICOS FARMACÊUTICOSLTDA.",17043003,2 CXS,1772612,"BOLETIM DE OCORRÊNCIANo 1128/2017 DELEGACIA DE POLÍCIAORLANDIA",14/7/2017,"RUA JAPÃO - VILA ELISA -RIBEIRÃO PRETO"
939,"CETOPROFENO 50MGC/24CAP/EMS",Dislab,909375,3,001.910.355,1095/2017,16/2/2017,"rua jardim tamoio n° 1700 - JoséBonifácio"
940,CETOPROFENO 50MG C/24CAP/MDL,DISLAB,17050600,1,002.284.374,13573/2017,22/12/2017,"RUA BICICLETA, N°1 - VILAMARIA  SP"
941,"CETOTIFENO 0,2MG/ML XPE PL120ML+CP","PRATI DONADUZZI & CIALTDA",17B26N,3,000061733-1,622-00402/2017,28/7/2017,SANHARÓ/PESQUEIRA
942,CEWIN 500MG C/30 CPR,SANOFI-AVENTIS,653142,8 CX,2217,918-00424/2017,13/4/2017,Rio de Janeiro
943,CEWIN 500MG C/30 CPR,SANOFI-AVENTIS,653142,1 CX,2469,918-00424/2017,13/4/2017,Rio de Janeiro
944,CEWIN 500MG C/30 CPR,SANOFI-AVENTIS,653142,1CX,2649,918-00424/2017,13/4/2017,Rio de Janeiro
945,CHA CAMOMILA C/10 SACH/NLIFE,DISLAB,1708099,1,002.283.887,13573/2017,22/12/2017,"RUA BICICLETA, N°1 - VILAMARIA  SP"
"",,,,,*Quantidade,,,,
"",,,,,Roubada/,,,*Data do roubo ou,
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio,
"",,,,,Extraviada,,,,
"",,,,,,,,,"RUA BICICLETA, N°1 - VILA"
946,CHA CAMOMILA C/10 SACH/NLIFE,DISLAB,,1708099,1,002.284.400,13573/2017,22/12/2017,
"",,,,,,,,,MARIA  SP
"",,,,,,,,,"RUA BICICLETA, N°1 - VILA"
947,CHA CAMOMILA C/10 SACH/NLIFE,DISLAB,,1708099,3,2284408,13573/2017,22/12/2017,
"",,,,,,,,,MARIA  SP
"",,,,,,,,,"RUA BICICLETA, N°1 - VILA"
948,CHA ERVA DOCE C/10 SACH/NLIFE,DISLAB,,1707059,1,2284404,13573/2017,22/12/2017,
"",,,,,,,,,MARIA  SP
"",CHAMPIX KIT TRATAMENTO,,,,,,,,Rodovia Anhanguera KM 259- S. Rita
949,,Pfizer,,6151,12,59222,1190/2017,21/9/2017,
"",COMPLETO,,,,,,,,do Passa Quatro
"",CHIA+CART+COCO 1000MG,,,,,,,,"R: ILDA BAGNE DA SILVA, N°0 -"
950,,DISLAB,,280317,2,002.038.125,1462/2017,2/6/2017,
"",C/60CPS/KTG,,,,,,,,NOVA ODESSA - SP
"",,,,,,,,,Rodovia Castelo Branco KM24
"",,,,,,,,,"(próximo à Av. Piracema, 669 -"
951,CIALIS 20mg,Eli Lilly do Brasil LTDA.,,C715659,100,000249977,578/2017,16/2/2017,
"",,,,,,,,,Tamboré
"",,,,,,,,,Barueri - SP)
"",,,,,,,,,Rodovia Castelo Branco KM24
"",,,,,,,,,"(próximo à Av. Piracema, 669 -"
952,CIALIS 20mg,Eli Lilly do Brasil LTDA.,,C710670,100,000249947,578/2017,16/2/2017,
"",,,,,,,,,Tamboré
"",,,,,,,,,Barueri - SP)
"",,,,,,,,,Rodovia Castelo Branco KM24
"",,,,,,,,,"(próximo à Av. Piracema, 669 -"
953,CIALIS 20mg,Eli Lilly do Brasil LTDA.,,C714463,100,000249947,578/2017,16/2/2017,
"",,,,,,,,,Tamboré
"",,,,,,,,,Barueri - SP)
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
954,CIALIS 20mg,Eli Lilly do Brasil LTDA.,C719217,200,000250528,918-00206/2017,27/2/2017,"Rod Presidente Dutra, KM 182 – SãoJoão do Meriti / RJ"
955,CIALIS 20mg 1s BR,Tadalafila 20 mg,C798374,100,269511,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
956,CIALIS 20mg 1s BR,Eli Lilly do Brasil Ltda.,C798374,100,270173,M9470909 - SÉRIE A,"25/11/2017 -07h20min","Posto Fiscal Xexéu - BR-101, Xexéu -PE CEP.:55555-000"
957,CIALIS 20mg 2s BR,Tadalafila 20 mg,C779554,100,269568,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
958,CIALIS 20mg 2s BR,Tadalafila 20 mg,C779554,300,269511,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
959,CIALIS 20mg 4s BR,Tadalafila 20 mg,C769795,100,269568,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
960,CIALIS 20mg 4s BR,Tadalafila 20 mg,C769795,200,269511,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
961,CIALIS DIARIO 5mg,Eli Lilly do Brasil Ltda.,C689666,30,264638,1844/2017,5/10/2017,"Transpotadora IBLRua Manoel Borba Gato, 100 -Itapegica - Guarulhos/SPCEP 07044-220"
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
962,CIALIS DIÁRIO 5mg,Eli Lilly do Brasil LTDA.,C648225,420,000250558,918-00206/2017,27/2/2017,"Rod Presidente Dutra, KM 182 – SãoJoão do Meriti / RJ"
963,"CIALIS DIARIO 5mg 30comprimidos",Eli Lilly do Brasil LTDA.,C680458,70,000250059,578/2017,16/2/2017,"Rodovia Castelo Branco KM24(próximo à Av. Piracema, 669 -TamboréBarueri - SP)"
964,CIALIS DIARIO 5mg 30s,Tadalafila 5 mg,C819958,60,269567,0061-0/17-1014,17/11/2017,"Posto Via SulRodovia Prestes Maia, 5742São Miguel dos Campos/AL"
965,CIALIS DIARIO 5mg 30s,Eli Lilly do Brasil Ltda.,C819958,60,270172,M9470909 - SÉRIE A,"25/11/2017 -07h20min","Posto Fiscal Xexéu - BR-101, Xexéu -PE CEP.:55555-000"
966,"CICLO 21 0,15+0,03MGC/21COMP/UNQ",Dislab,1627131,50,001.909.516,1095/2017,16/2/2017,"rua jardim tamoio n° 1700 - JoséBonifácio"
967,"CICLO 21 0,15+0,03MG C/21COMP/UNQ",DISLAB,1637513,10,001.960.974,1607/2017,14/4/2017,"ACESSO VIADUTO DOSTRABALHADORES No 0"
968,"CICLO 21 0,15+0,03MG C/21COMP/UNQ",DISLAB,"1642687,",6,002.037.693,1462/2017,2/6/2017,"R: ILDA BAGNE DA SILVA, N°0 -NOVA ODESSA - SP"
969,"CICLO 21 0,15+0,03MG C/21COMP/UNQ",DISLAB,1642687,15,002.038.125,1462/2017,2/6/2017,"R: ILDA BAGNE DA SILVA, N°0 -NOVA ODESSA - SP"
"",,,,,*Quantidade,,,
"",,,,,Roubada/,,,*Data do roubo ou
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio
"",,,,,Extraviada,,,
970,"CICLO 21 0,15+0,03MG C/21COMP/UNQ",DISLAB,,1701496,6,002.052.811,1698/2017,16/6/2017 RUA BAHIA No 149 - TARUMÃ
971,"CICLO 21 0,15+0,03MG C/21COMP/UNQ",DISLAB,,1641816,2,002.160.509,5478/2017,
"",,,,,,,,"AV ASSEMBLEIA, No290 -"
"",,,,,,,,13/9/2017 CENTRO
"",,UNIÃO QUÍMICA,,,,,,
972,CICLO 21 COM X 21,FARMACÊUTICA NACIONAL,,1711711,12 UN.,19646-1,1482782/2017,22/9/2017 Campinas - SP
"",,S/A,,,,,,
"",,,,,,,,"R. BELARMINO GIAROLA,"
"",CICLOBENZAPRINA 100 MG 2 BL,CIMED INDÚSTRIA DE,,,,,,
973,,,,1613419,08 UNIDADES,80331,CIAP/P-2016 14711940,21/12/2016 BAIRRO CÉU AZUL - BLO
"",X 15 COMP,MEDICAMENTOS LTDA,,,,,,HORIZONTE/MG
974,,,,,,,,
"",CICLOPIROX,LEGRAND,,877916,3,2.267.202,127/2017,6/1/2017 Porto Alegre/RS
"",CICLOPIROX OLAMINA 10MG GTS,,,,,,,"RUA BICICLETA, N°1 - VILA"
975,,DISLAB,,0D9465,2,000.037.040,13573/2017,22/12/2017
"",15ML/EMS,,,,,,,MARIA  SP
"",CICLOPIROX OLAMINA 10MG/ML SOL,PRATI DONADUZZI & CIA,,,,,,
976,,,,17J549,6,000071810-1,17E2141003316,6/12/2017 REICFE/PE
"",15ML,LTDA,,,,,,
"",,,,,,,,Avenida Jornalista Paulo
"",,Ophtalmed Distribuidora,,,,,,"Zingg,190 - São Domingos"
977,CICLOPLEGICO,,,F53031,20 frascos,16294,389/2017,1/2/2017
"",,Ltda EPP,,,,,,- CEP: 05157-030 S. Paulo
"",,,,,,,,- SP
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
978,CIFLOGEX,"CIMED INDÚSTRIA DEMEDICAMENTOS LTDA",1609207,12 UNIDADES,80331,CIAP/P-2016 14711940,21/12/2016,"R. BELARMINO GIAROLA,BAIRRO CÉU AZUL - BLOHORIZONTE/MG"
979,CIFLOGEX 3MG CEREJA C/12PAST/CIM,DISLAB,1611208,2,001.959.909,1607/2017,11/4/2017,"ACESSO VIADUTO DOSTRABALHADORES No 0"
980,"CIFLOGEX 3MG MENT+LIMC/12PAST/CIM",DISLAB,1702204,3,002.038.125,1462/2017,2/6/2017,"R: ILDA BAGNE DA SILVA, N°0 -NOVA ODESSA - SP"
981,CIFLOGEX DIET 3MG C/12PAST/CIMED,DISLAB,1608234,3,001.960.974,1607/2017,15/4/2017,"ACESSO VIADUTO DOSTRABALHADORES No 0"
982,CIFLOGEX PAST MEL-LIMAO C/12 (-),"FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1701358,6,938724,M0853-2017-0002228,19/6/2017,Belo Oriente
983,CIFLOGEX PAST MENTA-LIMAO C/12 (-),"FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1704020,12,938724,M0853-2017-0002228,19/6/2017,Belo Oriente
984,"CIFLOGEX PAST MENTA-LIMAO DIET (-)","FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1701012,6,938960,M0853-2017-0002228,19/6/2017,Belo Oriente
985,CILOSTAZOL 100MG C/30COMP/EUF,DISLAB,497923,100,002.066.892,2343/2017,28/6/2017,"ESTRADA DE ITU,N° 1200 - JDALVORADA"
"",,,,,*Quantidade,,,
"",,,,,Roubada/,,,*Data do roubo ou
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio
"",,,,,Extraviada,,,
"",,,,,,,,"ESTRADA DE ITU,N° 1200 - JD"
986,CILOSTAZOL 50MG C/30COMP/EUF,DISLAB,,474513,31,002.066.892,2343/2017,28/6/2017
"",,,,,,,,ALVORADA
"",,,,,,,,"ESTRADA DE ITU,N° 1200 - JD"
987,CILOSTAZOL 50MG C/30COMP/EUF,DISLAB,,494685,100,002.066.892,2343/2017,28/6/2017
"",,,,,,,,ALVORADA
"","CIMECORT 20+0,64+2,5MG/G CR",,,,,,,ACESSO VIADUTO DOS
988,,DISLAB,,1701354,2,001.957.467,1607/2017,3/4/2017
"",15G/CIM,,,,,,,TRABALHADORES No 0
"","CIMECORT 20+0,64+2,5MG/G CR",,,,,,,
989,,DISLAB,,1706979,3,002.145.057,2627/2017,
"",30G/CIM,,,,,,,
"",,,,,,,,"AV JOSÉ MARIA FERNANDES,"
"",,,,,,,,30/8/2017 No1 VILA MARIA
"",,FARMIX DISTRIBUIDORA DE,,,,,,
990,CIMECORT CR BISNAGA C/ 30 GR (-),,,1703817,6,938819,M0853-2017-0002228,19/6/2017 Belo Oriente
"",,MEDICAMENTOS EIRELI,,,,,,
"",,FARMIX DISTRIBUIDORA DE,,,,,,
991,CIMEGRIPE 1 BLISTER C/20 CPS (-),,,1705526,5,938568,M0853-2017-0002228,19/6/2017 Belo Oriente
"",,MEDICAMENTOS EIRELI,,,,,,
"",,FARMIX DISTRIBUIDORA DE,,,,,,
992,CIMEGRIPE 1 BLISTER C/20 CPS (-),,,1705526,4,939024,M0853-2017-0002228,19/6/2017 Belo Oriente
"",,MEDICAMENTOS EIRELI,,,,,,
"",,FARMIX DISTRIBUIDORA DE,,,,,,
993,CIMEGRIPE 1 BLISTER C/20 CPS (-),,,1705526,30,939062,M0853-2017-0002228,19/6/2017 Belo Oriente
"",,MEDICAMENTOS EIRELI,,,,,,
"",,,,,*Quantidade,,,
"",,,,,Roubada/,,,*Data do roubo ou
"",Produto*,Empresa*,,No Lote*,,*No Nota Fiscal*,*No Boletim de Ocorrência*,*Local do roubo ou extravio
"",,,,,Furtada/,,,extravio
"",,,,,Extraviada,,,
"",,,,,,,,RUA JÚLIO PRESTES DE
"",CIMEGRIPE 400+4+4MG,,,,,,,
994,,DISLAB,,610427,3,001.913.559,771/2017,"18/2/2017 ALBUQUERQUE, N°700 -"
"",C/20CAP/CIM,,,,,,,QUIETUDE
"",CIMEGRIPE 400+4+4MG,,,,,,,rua jardim tamoio n° 1700 - José
995,,Dislab,,1610427,12,001.910.123,1095/2017,16/2/2017
"",C/20CAP/CIM,,,,,,,Bonifácio
"",,,,,,,,"R: ILDA BAGNE DA SILVA, N°0 -"
996,CIMEGRIPE 400+4+4MG C/20CAP/CIM,DISLAB,,1701785,60,002.036.355,1462/2017,2/6/2017
"",,,,,,,,NOVA ODESSA - SP
"",,,,,,,,"R: ILDA BAGNE DA SILVA, N°0 -"
997,CIMEGRIPE 400+4+4MG C/20CAP/CIM,DISLAB,,"1701785,",3,002.037.693,1462/2017,2/6/2017
"",,,,,,,,NOVA ODESSA - SP
998,CIMEGRIPE 400+4+4MG C/20CAP/CIM,DISLAB,,1702748,6,002.160.127,5478/2017,
"",,,,,,,,"AV ASSEMBLEIA, No290 -"
"",,,,,,,,13/9/2017 CENTRO
999,CIMEGRIPE 400+4+4MG C/20CAP/CIM,DISLAB,,1702748,6,002.161.181,5478/2017,
"",,,,,,,,"AV ASSEMBLEIA, No290 -"
"",,,,,,,,13/9/2017 CENTRO
"",,,,,,,,"RUA BICICLETA, N°1 - VILA"
1000,CIMEGRIPE 400+4+4MG C/20CAP/CIM,DISLAB,,1702832,2,002.283.503,13573/2017,22/12/2017
"",,,,,,,,MARIA  SP
"",,,,,,,,R. EMERENCIANA BATISTA
"",,CIMED INDÚSTRIA DE,,,,,,CAMARGOS - No 30- BAIRRO
1001,CIMELID,,,1612669,200 UNIDADES,85241,2017-001738648-001,24/1/2017
"",,MEDICAMENTOS LTDA,,,,,,CALIFÓRNIA - BELO
"",,,,,,,,HORIZONTE/MG
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
1002,CIMELIDE 100 MG C/12 CP (+),"FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1612302,200,968570,M0853-2017-0002228,19/6/2017,Belo Oriente
1003,CIMELIDE 100 MG C/12 CP (+),"FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1701330,16,938817,M0853-2017-0002228,19/6/2017,Belo Oriente
1004,CIMELIDE 100 MG C/12 CP (+),"FARMIX DISTRIBUIDORA DEMEDICAMENTOS EIRELI",1701330,12,939063,M0853-2017-0002228,19/6/2017,Belo Oriente
1005,CIMELIDE 100 MG COMP 1 BL X 12,"CIMED INDÚSTRIA DEMEDICAMENTOS LTDA",1613897,400,92329,CIAD/P-2017-10681379,22/2/2017,"AV. SEVERINO BALLESTEROSRODRIGUES"
1006,CIMETIDINA 200MG 20 CPS,"PRATI, DONADUZZI E CIALTDA",16L84J,06 UNIDADES,205975,2017-012934572-001,20.06.2017,Belo Oriente
1007,CIMETIDINA 200MG C/20 COMP/TEU,DISLAB,"1960049,",1,002.037.693,1462/2017,2/6/2017,"R: ILDA BAGNE DA SILVA, N°0 -NOVA ODESSA - SP"
1008,Cimzia 200mg Ser 1ml,Novartis,224725,2 unidades,683030,10117/2017,28/11/2017,"Avenida Brigadeiro Faria Lima, 1830,Centro, São Bernardo do Campo"
1009,Cinaleo 15 U.I.,UCB Biopharma S.A,GE50414,20,-,CIAD-P-2016-12942835,20/6/2016,"RODOVIA MG 020 KM10 - BELOHORIZONTE - MG"
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
1010,Cinaleo 15 U.I.,UCB Biopharma S.A,GE50414,937,-,00481-2016 - 17465,4/7/2016,"RODOVIA ANTONIO HEIL, No 4000,ITAIPAVA - ITAJAI - SC"
1011,CINARIZINA 75MG C/30COMP/NOQ,DISLAB,2821889.2,4,002.036.622,1462/2017,2/6/2017,"R: ILDA BAGNE DA SILVA, N°0 -NOVA ODESSA - SP"
1012,CINARIZINA 75MG C/30COMP/RANB,DISLAB,2816478,1,002.160.509,5478/2017,13/9/2017,"AV ASSEMBLEIA, No290 -CENTRO"
1013,CINARIZINA 75MG C/30COMP/RANB,DISLAB,2817552,3,002.264.348,1886/2017,7/12/2017,"RUA MARIA SAYEG, No46 -ITAPECERICA DA SERRA - SP"
1014,CINARIZINA 75MG C/30COMP/RANB,DISLAB,2817552,4,002.264.411,1886/2017,7/12/2017,"RUA MARIA SAYEG, No46 -ITAPECERICA DA SERRA - SP"
1015,Cipramil 20 mg,Lundbeck Brasil LTDA,2490217,72,31786,038-01882/2017,11/10/2016,Fortaleza/ CE
1016,Cipramil 20 mg,Lundbeck Brasil LTDA,2490217,10,32960,100422/2016/9229,13/12/2016,Montenegro/ RS
1017,Ciprofar (Amostra grátis),"Laboratório FarmacêuticoElofar Ltda.",16605,99,81003,BO n° 2615750,16/3/2017,"Posto Alvorada - Rodovia 153, Km466, Bairro Zona Rural, Goiatuba -GO"
"",Produto*,Empresa*,No Lote*,"*QuantidadeRoubada/Furtada/Extraviada",*No Nota Fiscal*,*No Boletim de Ocorrência*,"*Data do roubo ouextravio",*Local do roubo ou extravio
1018,Ciprofar (Amostra grátis),"Laboratório FarmacêuticoElofar Ltda.",16605,91,81007,BO n° 2615750,16/3/2017,"Posto Alvorada - Rodovia 153, Km466, Bairro Zona Rural, Goiatuba -GO"
1019,Ciprofar (Amostra grátis),"Laboratório FarmacêuticoElofar Ltda.",17001,8,81007,BO n° 2615750,16/3/2017,"Posto Alvorada - Rodovia 153, Km466, Bairro Zona Rural, Goiatuba -GO"
1020,CIPROFIBRATO,NEO QUIMICA,B16D1042,20,2.267.216,127/2017,6/1/2017,Porto Alegre/RS
1021,CIPROFIBRATO,NEO QUIMICA,B16H0412,180,2.267.216,127/2017,6/1/2017,Porto Alegre/RS
1022,CIPROFLONAX 500MG C/14COMP/PLB,DISLAB,085320,24,002.144.115,2627/2017,30/8/2017,"AV JOSÉ MARIA FERNANDES,No1 VILA MARIA"
1023,CIPROFLONAX 500MG C/14COMP/PLB,DISLAB,085320,4,002.144.952,2627/2017,30/8/2017,"AV JOSÉ MARIA FERNANDES,No1 VILA MARIA"
1024,"CIPROFLOXACINA 200MG (CIPRO)100ML FLEXIBAG",BAYER OL,BXA6VN6,36 BO,2196,918-00424/2017,13/4/2017,Rio de Janeiro
1025,"CIPROFLOXACINA 200MG (CIPRO)100ML FLEXIBAG",BAYER OL,BXA6VN5,24 BO,2348,918-00424/2017,13/4/2017,Rio de Janeiro
